data	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396	
D00996	0.35714	0.50000	0.30000	0.25532	0.89286	0.26154	0.30000	0.33333	0.38636	0.28571	0.31579	0.32432	0.34483	0.19643	0.30000	0.46667	0.50000	0.30233	0.37500	0.38000	0.21429	0.32432	0.21429	0.39286	0.22034	0.29787	0.31579	0.28571	0.30357	0.26027	0.31818	0.32143	0.45161	0.37500	0.31250	0.25806	0.39286	0.24638	0.31707	0.26316	0.26829	0.31915	0.39130	0.32692	0.26829	0.17073	0.17857	0.29730	0.37143	0.30000	0.33333	0.50000	0.36842	0.30000	0.33333	0.24138	0.35000	0.30435	0.37931	0.36667	0.27586	0.29825	0.25455	0.32727	0.32143	0.35484	0.32143	0.26531	0.21429	0.40625	0.28571	0.33333	0.41379	0.51429	0.25882	0.28571	0.40000	0.21311	0.33333	0.33333	0.25806	0.59459	0.27143	0.20833	0.47619	0.35417	0.38333	0.34091	0.37778	0.31250	0.32692	0.23077	0.30986	0.27143	0.23333	0.30435	0.32787	0.50000	0.17647	0.15179	0.34000	0.17857	0.27778	0.18699	0.37143	0.25000	0.40476	0.26087	0.23077	0.33333	0.24658	1.00000	0.42857	0.29730	0.47059	0.23404	0.24242	0.34426	0.40000	0.42857	0.31915	0.24242	0.27941	0.24590	0.25000	0.31111	0.39583	0.34286	0.29630	0.33333	0.26316	0.48485	0.56667	0.78571	0.27397	0.35294	0.25676	0.23188	0.23529	0.32609	0.33898	0.34884	0.38710	0.33803	0.30909	0.25641	0.37500	0.37838	0.29851	0.27632	0.23256	0.27586	0.37037	0.25641	0.24211	0.32836	0.30508	0.28070	0.28571	0.65517	0.49091	0.87500	0.19753	0.15686	0.15827	0.28571	0.50000	0.37778	0.30000	0.37838	0.45455	0.29787	0.23077	0.38462	0.31667	0.25000	0.46341	0.28205	0.45946	0.38710	0.21429	0.27941	0.62162	0.30769	0.26087	0.25974	0.43902	0.37838	0.37500	0.19820	0.29231	0.31818	0.26984	0.53571	0.16216	0.11818	0.50000	0.32258	0.40000	0.39024	0.33929	0.39394	0.55882	0.16949	0.35938	0.34783	0.25000	0.29167	0.33333	0.21429	0.72414	0.37255	0.35484	0.24590	0.30612	0.23729	0.28070	0.28571	0.23457	0.21053	0.26190	0.37838	0.19444	
D01020	0.25000	0.46667	0.23333	0.25532	0.39286	0.21538	0.24000	0.27083	0.34091	0.32143	0.24561	0.27027	0.32759	0.21429	0.26000	0.26667	0.21429	0.20930	0.25000	0.36000	0.42857	0.27027	0.21429	0.25000	0.16949	0.31915	0.23684	0.32143	0.33929	0.19178	0.25000	0.25000	0.25806	0.15625	0.37500	0.32258	0.17857	0.27536	0.31707	0.22807	0.36585	0.25532	0.30435	0.26923	0.34146	0.18699	0.16667	0.32432	0.22857	0.27500	0.42424	0.30000	0.26316	0.40000	0.35556	0.34483	0.25000	0.32609	0.17241	0.26667	0.25862	0.31579	0.25455	0.23636	0.35714	0.25806	0.35714	0.28571	0.28571	0.21875	0.21429	0.16667	0.17241	0.40000	0.28235	0.50000	0.30000	0.21311	0.45833	0.35417	0.25806	0.54054	0.34286	0.27083	0.40476	0.25000	0.23333	0.38636	0.37778	0.27083	0.26923	0.19231	0.30986	0.37143	0.31667	0.28986	0.24590	0.28125	0.19118	0.14286	0.18000	0.32143	0.22222	0.17073	0.22857	0.20000	0.26190	0.27536	0.18462	0.31373	0.19178	0.42857	1.00000	0.54054	0.43137	0.25532	0.33333	0.19672	0.22857	0.32143	0.31915	0.31818	0.23529	0.24590	0.15625	0.31111	0.31250	0.14286	0.25926	0.35294	0.19737	0.27273	0.26667	0.42857	0.23288	0.55882	0.20270	0.17391	0.23529	0.47826	0.25424	0.27907	0.22581	0.25352	0.23636	0.38462	0.42500	0.24324	0.20896	0.23684	0.19767	0.34483	0.24074	0.25641	0.21053	0.31343	0.22034	0.21053	0.31746	0.37931	0.25455	0.37500	0.20988	0.17647	0.17266	0.25000	0.32143	0.22222	0.50000	0.21622	0.33333	0.46809	0.30769	0.30769	0.20000	0.50000	0.43902	0.38462	0.43243	0.25806	0.35714	0.25000	0.32432	0.30769	0.20290	0.19481	0.29268	0.29730	0.35417	0.18018	0.23077	0.25758	0.30159	0.14286	0.17117	0.11818	0.38889	0.29032	0.20000	0.36585	0.25000	0.21212	0.52941	0.20339	0.29688	0.28261	0.17857	0.26389	0.35294	0.14286	0.34483	0.21569	0.22581	0.24590	0.40816	0.32203	0.28070	0.25000	0.22222	0.28947	0.33333	0.21622	0.38889	
D01022	0.18919	0.37838	0.26667	0.31915	0.27027	0.26154	0.22000	0.20833	0.29545	0.24324	0.28070	0.16216	0.37931	0.32143	0.24000	0.32432	0.24324	0.20930	0.16216	0.38000	0.48649	0.10811	0.24324	0.21622	0.22881	0.42553	0.21053	0.29730	0.32143	0.20548	0.20455	0.27027	0.24324	0.16216	0.29730	0.33871	0.24324	0.31884	0.26829	0.26316	0.29268	0.31915	0.28261	0.28846	0.26829	0.21138	0.21429	0.24324	0.21622	0.27500	0.32432	0.24324	0.15789	0.32432	0.40000	0.27027	0.15000	0.43478	0.21622	0.27027	0.29310	0.38596	0.25455	0.21818	0.29730	0.24324	0.29730	0.26531	0.21622	0.21622	0.25000	0.24324	0.27027	0.32432	0.31765	0.51351	0.29730	0.27869	0.47917	0.31250	0.30645	0.43243	0.38571	0.33333	0.30952	0.25000	0.25000	0.31818	0.33333	0.27083	0.25000	0.21795	0.36620	0.41429	0.30000	0.31884	0.24590	0.24324	0.22794	0.20536	0.18000	0.24324	0.24324	0.18699	0.16216	0.26250	0.14286	0.31884	0.24615	0.27451	0.24658	0.29730	0.54054	1.00000	0.43137	0.31915	0.40541	0.29508	0.24324	0.32432	0.34043	0.28788	0.26471	0.32787	0.21875	0.31111	0.31250	0.13514	0.24074	0.31373	0.21053	0.29730	0.24324	0.32432	0.27397	0.56757	0.24324	0.21739	0.27451	0.47826	0.22034	0.18605	0.24324	0.30986	0.23636	0.41026	0.35000	0.18919	0.17910	0.23684	0.22093	0.39655	0.22222	0.28205	0.24211	0.35821	0.22034	0.29825	0.30159	0.29730	0.29091	0.27027	0.24691	0.27451	0.19424	0.29730	0.27027	0.24444	0.40000	0.16216	0.35135	0.51064	0.35897	0.38462	0.28333	0.45946	0.31707	0.30769	0.35135	0.18919	0.37838	0.25000	0.21622	0.20513	0.24638	0.20779	0.29268	0.18919	0.41667	0.19820	0.27692	0.27273	0.34921	0.16216	0.18919	0.14545	0.32432	0.29730	0.24324	0.26829	0.23214	0.18919	0.45946	0.25424	0.29688	0.21739	0.21622	0.27778	0.35294	0.18919	0.29730	0.25490	0.18919	0.21311	0.42857	0.40678	0.26316	0.27027	0.23457	0.34211	0.30952	0.18919	0.43243	
D01024	0.19608	0.45098	0.30000	0.33333	0.41176	0.32308	0.27451	0.23529	0.25490	0.29412	0.31579	0.27451	0.29310	0.25000	0.29412	0.37255	0.29412	0.45098	0.29412	0.31373	0.29412	0.25490	0.23529	0.33333	0.25424	0.33333	0.29412	0.19608	0.33929	0.27397	0.31373	0.29412	0.33333	0.25490	0.39216	0.30645	0.27451	0.34783	0.31373	0.31579	0.31373	0.27451	0.23529	0.26923	0.29412	0.26016	0.23810	0.27451	0.25490	0.19608	0.37255	0.35294	0.27451	0.35294	0.25490	0.35294	0.27451	0.25490	0.25490	0.31373	0.20690	0.36842	0.32727	0.29091	0.29412	0.33333	0.29412	0.15686	0.13725	0.33333	0.30357	0.31373	0.35294	0.35294	0.29412	0.33333	0.29412	0.19672	0.33333	0.29412	0.29032	0.47059	0.35714	0.23529	0.35294	0.29412	0.31667	0.35294	0.25490	0.33333	0.26923	0.29487	0.29577	0.37143	0.21667	0.27536	0.26230	0.33333	0.28676	0.21429	0.21569	0.23529	0.27451	0.25203	0.25490	0.22500	0.41176	0.26087	0.23077	0.25490	0.27397	0.47059	0.43137	0.43137	1.00000	0.25490	0.21569	0.26230	0.35294	0.39216	0.35294	0.37879	0.26471	0.24590	0.23438	0.43137	0.23529	0.25490	0.22222	0.27451	0.30263	0.37255	0.39216	0.43137	0.32877	0.37255	0.29730	0.24638	0.17647	0.39216	0.25424	0.21569	0.29412	0.30986	0.30909	0.33333	0.45098	0.29412	0.31343	0.30263	0.30233	0.27586	0.22222	0.26923	0.26316	0.32836	0.27119	0.15789	0.31746	0.37255	0.27273	0.49020	0.24691	0.11765	0.23741	0.35294	0.37255	0.29412	0.45098	0.27451	0.31373	0.43137	0.27451	0.38462	0.31667	0.37255	0.41176	0.29412	0.31373	0.29412	0.37255	0.30882	0.52941	0.37255	0.31884	0.29870	0.37255	0.27451	0.37255	0.26126	0.32308	0.30303	0.30159	0.31373	0.26126	0.20455	0.37255	0.29412	0.31373	0.35294	0.23214	0.31373	0.45098	0.31356	0.31250	0.31373	0.29412	0.34722	0.33333	0.19608	0.37255	0.29412	0.27451	0.24590	0.39216	0.32203	0.29825	0.27451	0.24691	0.33333	0.33333	0.31373	0.27451	
D01051	0.27660	0.19149	0.18333	0.23404	0.23404	0.20000	0.32000	0.35417	0.29787	0.21277	0.17544	0.25532	0.25862	0.23214	0.30000	0.38298	0.29787	0.38298	0.27660	0.24000	0.29787	0.36170	0.17021	0.36170	0.26271	0.25532	0.29787	0.23404	0.46429	0.31507	0.31915	0.21277	0.36170	0.34043	0.46809	0.22581	0.34043	0.47826	0.25532	0.19298	0.19149	0.46809	0.19149	0.21154	0.19149	0.23577	0.26190	0.34043	0.27660	0.40426	0.14894	0.31915	0.19149	0.19149	0.10638	0.29787	0.19149	0.38298	0.23404	0.19149	0.41379	0.61404	0.30909	0.27273	0.21277	0.21277	0.36170	0.38776	0.19149	0.25532	0.60714	0.31915	0.38298	0.36170	0.32941	0.25532	0.31915	0.31148	0.45833	0.27083	0.33871	0.27660	0.30000	0.47917	0.14894	0.39583	0.35000	0.17021	0.34043	0.29167	0.25000	0.21795	0.32394	0.32857	0.38333	0.33333	0.36066	0.29787	0.26471	0.18750	0.32000	0.31915	0.46809	0.19512	0.23404	0.27500	0.17021	0.30435	0.18462	0.17647	0.30137	0.23404	0.25532	0.31915	0.25490	1.00000	0.36170	0.37705	0.34043	0.23404	0.31915	0.39394	0.26471	0.32787	0.34375	0.42553	0.20833	0.36170	0.44444	0.41176	0.21053	0.36170	0.36170	0.27660	0.30137	0.40426	0.31081	0.34783	0.39216	0.34043	0.35593	0.17021	0.31915	0.33803	0.27273	0.53191	0.17021	0.27660	0.25373	0.26316	0.27907	0.32759	0.25926	0.30769	0.26316	0.35821	0.37288	0.31579	0.30159	0.29787	0.30909	0.25532	0.30864	0.35294	0.21583	0.27660	0.21277	0.34043	0.25532	0.25532	0.34043	0.31915	0.38298	0.36538	0.31667	0.38298	0.27660	0.29787	0.36170	0.34043	0.42553	0.26471	0.34043	0.14894	0.23188	0.32468	0.21277	0.23404	0.35417	0.20721	0.24615	0.37879	0.36508	0.29787	0.24324	0.19545	0.34043	0.17021	0.38298	0.27660	0.32143	0.46809	0.31915	0.23729	0.34375	0.12766	0.19149	0.31944	0.25490	0.29787	0.29787	0.39216	0.23404	0.27869	0.28571	0.23729	0.26316	0.27660	0.25926	0.57447	0.25532	0.23404	0.36170	
D01071	0.24242	0.27273	0.33333	0.34043	0.27273	0.27692	0.30000	0.31250	0.29545	0.15152	0.33333	0.18919	0.29310	0.26786	0.16000	0.33333	0.33333	0.20930	0.15152	0.32000	0.30303	0.24324	0.27273	0.30303	0.22881	0.27660	0.26316	0.45455	0.44643	0.28767	0.34091	0.24242	0.42424	0.18182	0.30303	0.27419	0.36364	0.27536	0.19512	0.35088	0.29268	0.27660	0.30435	0.34615	0.29268	0.24390	0.26190	0.35135	0.22857	0.42500	0.12121	0.27273	0.26316	0.15152	0.28889	0.42424	0.25000	0.32609	0.27273	0.15152	0.32759	0.28070	0.23636	0.27273	0.30303	0.24242	0.36364	0.40816	0.27273	0.18182	0.25000	0.27273	0.36364	0.37143	0.29412	0.30303	0.45455	0.39344	0.27083	0.25000	0.20968	0.24324	0.32857	0.29167	0.23810	0.33333	0.28333	0.27273	0.33333	0.22917	0.36538	0.28205	0.28169	0.32857	0.26667	0.28986	0.26230	0.33333	0.19853	0.22321	0.30000	0.27273	0.27778	0.22764	0.17143	0.26250	0.21429	0.34783	0.24615	0.31373	0.30137	0.24242	0.33333	0.40541	0.21569	0.36170	1.00000	0.27869	0.20000	0.24242	0.27660	0.27273	0.22059	0.26230	0.28125	0.24444	0.31250	0.14286	0.33333	0.35294	0.27632	0.21212	0.27273	0.30303	0.26027	0.29412	0.29730	0.26087	0.29412	0.36957	0.25424	0.20930	0.18182	0.25352	0.21818	0.25641	0.25000	0.16216	0.26866	0.35526	0.24419	0.27586	0.22222	0.33333	0.27368	0.28358	0.25424	0.29825	0.28571	0.33333	0.29091	0.27273	0.22222	0.45098	0.21583	0.30303	0.24242	0.35556	0.40000	0.24324	0.33333	0.48936	0.20513	0.28846	0.35000	0.33333	0.26829	0.25641	0.37838	0.24242	0.27273	0.33824	0.21622	0.17949	0.28986	0.29870	0.34146	0.18919	0.31250	0.25225	0.32308	0.31818	0.26984	0.30303	0.17117	0.15000	0.38889	0.21212	0.30303	0.26829	0.25000	0.18182	0.23529	0.19492	0.31250	0.21739	0.18182	0.22222	0.25490	0.33333	0.33333	0.31373	0.21212	0.24590	0.32653	0.25424	0.26316	0.27273	0.22222	0.34211	0.38095	0.24324	0.38889	
D01103	0.21311	0.19672	0.19672	0.22951	0.29508	0.24615	0.42623	0.36066	0.36066	0.18033	0.22951	0.21311	0.19672	0.31148	0.31148	0.29508	0.27869	0.27869	0.27869	0.31148	0.18033	0.32787	0.18033	0.40984	0.38136	0.32787	0.22951	0.19672	0.19672	0.35616	0.40984	0.18033	0.31148	0.34426	0.29508	0.12903	0.37705	0.27536	0.26230	0.22951	0.19672	0.34426	0.22951	0.24590	0.19672	0.23577	0.30952	0.27869	0.29508	0.39344	0.27869	0.37705	0.24590	0.22951	0.21311	0.26230	0.27869	0.39344	0.31148	0.34426	0.45902	0.45902	0.26230	0.36066	0.29508	0.24590	0.18033	0.49180	0.13115	0.26230	0.31148	0.39344	0.34426	0.29508	0.32941	0.19672	0.31148	0.19672	0.32787	0.31148	0.24194	0.36066	0.31429	0.32787	0.29508	0.44262	0.47541	0.22951	0.31148	0.29508	0.24590	0.21795	0.29577	0.24286	0.21311	0.30435	0.40984	0.27869	0.31618	0.31250	0.36066	0.16393	0.44262	0.23577	0.27869	0.30000	0.27869	0.28986	0.24615	0.19672	0.32877	0.34426	0.19672	0.29508	0.26230	0.37705	0.27869	1.00000	0.40984	0.27869	0.27869	0.24242	0.26471	0.29508	0.43750	0.49180	0.29508	0.39344	0.36066	0.34426	0.22368	0.45902	0.37705	0.34426	0.30137	0.27869	0.29730	0.33333	0.36066	0.24590	0.55738	0.24590	0.40984	0.32394	0.21311	0.36066	0.19672	0.32787	0.29851	0.32895	0.34884	0.29508	0.29508	0.30769	0.31579	0.31343	0.40984	0.24590	0.28571	0.34426	0.29508	0.36066	0.38272	0.24590	0.25180	0.22951	0.24590	0.50820	0.31148	0.29508	0.29508	0.26230	0.21311	0.31148	0.37705	0.26230	0.29508	0.26230	0.29508	0.40984	0.19672	0.25000	0.29508	0.26230	0.24638	0.29870	0.31148	0.22951	0.19672	0.26126	0.21538	0.37879	0.28571	0.26230	0.32432	0.19545	0.29508	0.21311	0.44262	0.36066	0.54098	0.50820	0.32787	0.21186	0.31250	0.22951	0.19672	0.33333	0.27869	0.22951	0.32787	0.59016	0.29508	0.18033	0.19672	0.19672	0.19672	0.26230	0.30864	0.34426	0.31148	0.27869	0.22951	
D01118	0.25714	0.20000	0.18333	0.23404	0.34286	0.18462	0.26000	0.29167	0.47727	0.34286	0.17544	0.35135	0.29310	0.26786	0.46000	0.42857	0.40000	0.44186	0.68571	0.34000	0.17143	0.64865	0.22857	0.60000	0.26271	0.27660	0.18421	0.22857	0.26786	0.23288	0.56818	0.14286	0.34286	0.77143	0.31429	0.25806	0.51429	0.28986	0.24390	0.17544	0.21951	0.38298	0.30435	0.32692	0.21951	0.24390	0.16667	0.24324	0.62857	0.37500	0.60000	0.65714	0.44737	0.51429	0.15556	0.25714	0.47500	0.28261	0.54286	0.28571	0.37931	0.40351	0.32727	0.45455	0.20000	0.22857	0.25714	0.34694	0.17143	0.28571	0.41071	0.51429	0.45714	0.45714	0.24706	0.22857	0.40000	0.19672	0.29167	0.31250	0.32258	0.40541	0.28571	0.27083	0.42857	0.41667	0.35000	0.27273	0.33333	0.37500	0.30769	0.15385	0.26761	0.28571	0.26667	0.27536	0.29508	0.42857	0.22059	0.12500	0.38000	0.17143	0.44444	0.18699	0.60000	0.17500	0.26190	0.33333	0.16923	0.25490	0.30137	0.40000	0.22857	0.24324	0.35294	0.34043	0.20000	0.40984	1.00000	0.22857	0.31915	0.25758	0.36765	0.45902	0.39062	0.44444	0.45833	0.74286	0.46296	0.39216	0.15789	0.60000	0.42857	0.48571	0.32877	0.22857	0.31081	0.28986	0.35294	0.23913	0.38983	0.27907	0.57143	0.35211	0.32727	0.38462	0.25000	0.56757	0.26866	0.19737	0.20930	0.31034	0.38889	0.30769	0.16842	0.29851	0.27119	0.33333	0.30159	0.40000	0.27273	0.45714	0.39506	0.17647	0.22302	0.14286	0.25714	0.46667	0.22500	0.64865	0.34286	0.25532	0.10256	0.42308	0.33333	0.25714	0.31707	0.25641	0.29730	0.51429	0.22857	0.20588	0.37838	0.61538	0.20290	0.23377	0.39024	0.29730	0.18750	0.19820	0.18462	0.39394	0.44444	0.37143	0.23423	0.12273	0.44444	0.31429	0.62857	0.36585	0.39286	0.57143	0.31429	0.11864	0.32812	0.15217	0.20000	0.31944	0.31373	0.28571	0.45714	0.45098	0.51429	0.21311	0.20408	0.30508	0.21053	0.22857	0.30864	0.34211	0.26190	0.43243	0.22222	
D01126	0.10714	0.50000	0.33333	0.36170	0.39286	0.30769	0.30000	0.35417	0.20455	0.10714	0.35088	0.13514	0.22414	0.26786	0.18000	0.23333	0.17857	0.13953	0.12500	0.30000	0.21429	0.18919	0.14286	0.10714	0.18644	0.31915	0.42105	0.35714	0.23214	0.21918	0.18182	0.25000	0.19355	0.09375	0.25000	0.24194	0.07143	0.21739	0.24390	0.26316	0.36585	0.23404	0.23913	0.28846	0.36585	0.17073	0.21429	0.16216	0.20000	0.25000	0.18182	0.20000	0.15789	0.13333	0.26667	0.37931	0.17500	0.26087	0.06897	0.20000	0.20690	0.22807	0.12727	0.20000	0.42857	0.38710	0.17857	0.28571	0.21429	0.31250	0.21429	0.13333	0.20690	0.25714	0.23529	0.21429	0.23333	0.24590	0.27083	0.25000	0.17742	0.29730	0.21429	0.20833	0.28571	0.20833	0.28333	0.38636	0.26667	0.14583	0.21154	0.25641	0.21127	0.17143	0.15000	0.21739	0.29508	0.25000	0.14706	0.16964	0.22000	0.17857	0.27778	0.19512	0.11429	0.23750	0.30952	0.21739	0.29231	0.25490	0.20548	0.42857	0.32143	0.32432	0.39216	0.23404	0.24242	0.27869	0.22857	1.00000	0.27660	0.16667	0.16176	0.18033	0.18750	0.20000	0.25000	0.11429	0.24074	0.23529	0.26316	0.24242	0.46667	0.28571	0.17808	0.35294	0.20270	0.21739	0.21569	0.28261	0.27119	0.20930	0.19355	0.29577	0.23636	0.23077	0.30000	0.21622	0.29851	0.26316	0.20930	0.27586	0.27778	0.20513	0.24211	0.22388	0.30508	0.29825	0.28571	0.20690	0.34545	0.37500	0.17284	0.25490	0.15827	0.46429	0.60714	0.22222	0.37500	0.16216	0.21212	0.25532	0.25641	0.28846	0.28333	0.25000	0.31707	0.17949	0.32432	0.12903	0.28571	0.27941	0.24324	0.23077	0.30435	0.27273	0.31707	0.24324	0.20833	0.20721	0.27692	0.25758	0.14286	0.21429	0.12613	0.11818	0.25000	0.22581	0.16667	0.26829	0.26786	0.15152	0.23529	0.18644	0.28125	0.43478	0.14286	0.16667	0.29412	0.10714	0.27586	0.27451	0.09677	0.26230	0.30612	0.16949	0.29825	0.42857	0.16049	0.18421	0.19048	0.16216	0.22222	
D01164	0.21277	0.29787	0.23333	0.19149	0.29787	0.20000	0.26000	0.22917	0.34043	0.34043	0.24561	0.34043	0.25862	0.16071	0.44000	0.38298	0.31915	0.42553	0.31915	0.32000	0.34043	0.34043	0.23404	0.31915	0.27966	0.23404	0.23404	0.27660	0.37500	0.21918	0.31915	0.29787	0.31915	0.31915	0.31915	0.20968	0.29787	0.39130	0.31915	0.24561	0.23404	0.25532	0.27660	0.26923	0.21277	0.24390	0.21429	0.27660	0.31915	0.27660	0.29787	0.34043	0.38298	0.27660	0.19149	0.34043	0.36170	0.23404	0.31915	0.25532	0.27586	0.33333	0.25455	0.23636	0.23404	0.21277	0.31915	0.22449	0.12766	0.23404	0.35714	0.34043	0.31915	0.42553	0.27059	0.27660	0.34043	0.26230	0.27083	0.18750	0.37097	0.31915	0.32857	0.25000	0.25532	0.27083	0.28333	0.25532	0.25532	0.33333	0.23077	0.19231	0.30986	0.31429	0.35000	0.28986	0.24590	0.31915	0.26471	0.18750	0.20000	0.27660	0.29787	0.21138	0.31915	0.22500	0.29787	0.28986	0.24615	0.21569	0.27397	0.31915	0.31915	0.34043	0.35294	0.31915	0.27660	0.27869	0.31915	0.27660	1.00000	0.37879	0.33824	0.24590	0.21875	0.34043	0.47917	0.31915	0.29630	0.41176	0.19737	0.36170	0.25532	0.38298	0.30137	0.40426	0.25676	0.21739	0.39216	0.27660	0.28814	0.21277	0.31915	0.29577	0.45455	0.29787	0.34043	0.34043	0.22388	0.23684	0.20930	0.39655	0.29630	0.29487	0.22105	0.29851	0.22034	0.19298	0.30159	0.38298	0.23636	0.31915	0.28395	0.25490	0.22302	0.25532	0.27660	0.25532	0.27660	0.34043	0.38298	0.29787	0.36170	0.42308	0.25000	0.34043	0.29787	0.29787	0.38298	0.36170	0.40426	0.26471	0.44681	0.27660	0.18841	0.24675	0.29787	0.27660	0.29167	0.22523	0.26154	0.31818	0.30159	0.25532	0.24324	0.15909	0.42553	0.25532	0.36170	0.31915	0.30357	0.29787	0.36170	0.20339	0.25000	0.12766	0.23404	0.30556	0.33333	0.27660	0.36170	0.23529	0.34043	0.29508	0.30612	0.27119	0.31579	0.27660	0.23457	0.31915	0.25532	0.23404	0.42553	
D01227	0.19697	0.24242	0.12121	0.19697	0.24242	0.06061	0.25758	0.27273	0.39394	0.28788	0.15152	0.31818	0.24242	0.15152	0.33333	0.28788	0.27273	0.39394	0.25758	0.34848	0.22727	0.25758	0.16667	0.28788	0.29661	0.31818	0.25758	0.22727	0.43939	0.19178	0.33333	0.22727	0.33333	0.28788	0.34848	0.19697	0.31818	0.37681	0.27273	0.15152	0.22727	0.31818	0.25758	0.21212	0.21212	0.29268	0.22619	0.36364	0.27273	0.31818	0.28788	0.24242	0.24242	0.30303	0.22727	0.18182	0.25758	0.34848	0.22727	0.24242	0.34848	0.36364	0.42424	0.31818	0.18182	0.21212	0.27273	0.31818	0.13636	0.19697	0.33333	0.27273	0.24242	0.30303	0.35294	0.22727	0.24242	0.18182	0.43939	0.39394	0.34848	0.30303	0.27143	0.40909	0.25758	0.33333	0.22727	0.22727	0.37879	0.34848	0.37879	0.16667	0.33803	0.34286	0.43939	0.33333	0.22727	0.27273	0.32353	0.17857	0.28788	0.25758	0.27273	0.21138	0.24242	0.26250	0.18182	0.28986	0.10606	0.34848	0.19178	0.24242	0.31818	0.28788	0.37879	0.39394	0.27273	0.24242	0.25758	0.16667	0.37879	1.00000	0.29412	0.21212	0.22727	0.36364	0.30303	0.27273	0.27273	0.43939	0.14474	0.28788	0.22727	0.25758	0.31507	0.33333	0.22973	0.23188	0.31818	0.39394	0.30303	0.22727	0.25758	0.33803	0.31818	0.39394	0.31818	0.22727	0.10448	0.26316	0.17442	0.31818	0.24242	0.30769	0.26316	0.31343	0.22727	0.27273	0.27273	0.27273	0.27273	0.24242	0.32099	0.21212	0.27338	0.21212	0.15152	0.37879	0.33333	0.27273	0.30303	0.37879	0.34848	0.36364	0.18182	0.30303	0.30303	0.34848	0.30303	0.25758	0.33333	0.22059	0.34848	0.25758	0.10145	0.14286	0.24242	0.24242	0.42424	0.21622	0.15152	0.24242	0.36364	0.19697	0.32432	0.22727	0.30303	0.16667	0.28788	0.43939	0.31818	0.28788	0.30303	0.26271	0.24242	0.19697	0.19697	0.33333	0.34848	0.19697	0.27273	0.34848	0.21212	0.18182	0.37879	0.28788	0.22727	0.12121	0.30864	0.40909	0.33333	0.22727	0.30303	
