data	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D01126	0.11111	0.53333	0.31667	0.34043	0.37037	0.29231	0.28	0.33333	0.2093	0.07407	0.33333	0.11111	0.22414	0.27273	0.16	0.23333	0.22222	0.13953	0.09677	0.28571	0.14815	0.19444	0.10714	0.07407	0.17949	0.29787	0.42105	0.37037	0.21818	0.20548	0.18605	0.18519	0.19355	0.09375	0.25	0.22581	0.03571	0.2029	0.21951	0.24561	0.34146	0.21277	0.21739	0.26923	0.34146	0.1626	0.20238	0.13514	0.2	0.25	0.15625	0.17241	0.16216	0.1	0.24444	0.34483	0.17949	0.23913	0.06897	0.2	0.17544	0.21053	0.12727	0.2	0.40741	0.35484	0.17857	0.29167	0.25926	0.3	0.21429	0.13333	0.17241	0.23529	0.22353	0.18519	0.22222	0.2459	0.25532	0.23404	0.17742	0.27778	0.2	0.19149	0.2619	0.19149	0.27119	0.37209	0.25	0.125	0.19231	0.24359	0.21127	0.15714	0.13333	0.21739	0.3	0.25806	0.14179	0.17117	0.22449	0.18519	0.25	0.18852	0.11765	0.225	0.28571	0.2029	0.27692	0.23529	0.19178	0.40741	0.2963	0.30556	0.38	0.23404	0.24242	0.26667	0.20588	1.0	0.26667	0.16667	0.14925	0.15	0.17188	0.17778	0.23913	0.11429	0.22222	0.21569	0.25	0.21875	0.44828	0.25926	0.16438	0.34375	0.18919	0.21739	0.2	0.26667	0.27586	0.21429	0.16667	0.28571	0.22222	0.23684	0.275	0.19444	0.28358	0.26316	0.19767	0.27586	0.28302	0.20779	0.23158	0.22388	0.31034	0.28571	0.26984	0.2069	0.32727	0.35484	0.16456	0.2549	0.15108	0.44444	0.59259	0.2	0.35	0.16667	0.18182	0.25532	0.23077	0.26923	0.28333	0.22222	0.31707	0.15385	0.2973	0.12903	0.22222	0.26471	0.24324	0.23077	0.28986	0.25974	0.30769	0.21622	0.1875	0.2	0.26154	0.24615	0.12903	0.18519	0.13514	0.11364	0.22857	0.2	0.16667	0.25	0.25	0.18182	0.23529	0.17797	0.26563	0.45652	0.10714	0.14085	0.29412	0.11111	0.27586	0.27451	0.06452	0.2623	0.28571	0.16949	0.2807	0.40741	0.16049	0.15789	0.16667	0.16216	0.17143
D01164	0.22222	0.31111	0.2	0.19149	0.28889	0.18462	0.24	0.22917	0.33333	0.31111	0.21053	0.33333	0.24138	0.16364	0.44	0.37778	0.31111	0.4	0.28889	0.30612	0.31111	0.31111	0.22222	0.31111	0.2735	0.21277	0.22222	0.28889	0.36364	0.21918	0.31111	0.26667	0.31111	0.31111	0.31111	0.17742	0.28889	0.37681	0.28889	0.21053	0.2	0.2766	0.28261	0.26923	0.17778	0.23577	0.21429	0.26667	0.31111	0.24444	0.26667	0.33333	0.35556	0.24444	0.13333	0.31111	0.35556	0.23913	0.31111	0.22222	0.2807	0.31579	0.25455	0.21818	0.22222	0.17778	0.31111	0.22917	0.13333	0.22222	0.39286	0.33333	0.31111	0.42222	0.27059	0.26667	0.31111	0.27869	0.2766	0.21277	0.35484	0.31111	0.32857	0.25532	0.22222	0.23404	0.25424	0.22222	0.24444	0.33333	0.23077	0.17949	0.32394	0.3	0.33333	0.30435	0.25	0.33333	0.26119	0.18018	0.18367	0.28889	0.31111	0.19672	0.28889	0.2125	0.26667	0.28986	0.23077	0.21569	0.28767	0.31111	0.28889	0.31111	0.36	0.3617	0.26667	0.26667	0.31111	0.26667	1.0	0.36364	0.32836	0.25	0.20313	0.31111	0.45652	0.28889	0.2963	0.41176	0.17105	0.35556	0.24444	0.37778	0.28767	0.4	0.25676	0.23188	0.38	0.26667	0.2931	0.2	0.31111	0.3	0.44444	0.28889	0.31111	0.35556	0.20896	0.23684	0.2093	0.37931	0.32075	0.2987	0.22105	0.31343	0.22414	0.21429	0.28571	0.37778	0.23636	0.31111	0.3038	0.2549	0.20863	0.24444	0.26667	0.2	0.26667	0.31111	0.37778	0.29787	0.33333	0.40385	0.25	0.35556	0.28889	0.26667	0.35556	0.35556	0.37778	0.25	0.4	0.24444	0.18841	0.23377	0.28889	0.24444	0.29167	0.20909	0.23077	0.32308	0.29032	0.24444	0.24324	0.15	0.42222	0.24444	0.35556	0.28889	0.30357	0.31111	0.33333	0.19492	0.25	0.13043	0.2	0.29577	0.31373	0.26667	0.35556	0.23529	0.33333	0.31148	0.30612	0.25424	0.29825	0.26667	0.25926	0.31111	0.22222	0.22222	0.33333
D01227	0.19697	0.24242	0.12121	0.19697	0.24242	0.06061	0.25758	0.27273	0.37879	0.28788	0.15152	0.30303	0.24242	0.15152	0.33333	0.28788	0.25758	0.39394	0.24242	0.33333	0.22727	0.24242	0.16667	0.28788	0.29915	0.31818	0.25758	0.22727	0.43939	0.19178	0.31818	0.22727	0.33333	0.28788	0.34848	0.19697	0.31818	0.37681	0.27273	0.15152	0.22727	0.31818	0.25758	0.21212	0.21212	0.29268	0.22619	0.36364	0.27273	0.31818	0.30303	0.25758	0.22727	0.30303	0.22727	0.18182	0.24242	0.34848	0.22727	0.24242	0.34848	0.36364	0.42424	0.31818	0.16667	0.21212	0.27273	0.31818	0.12121	0.18182	0.33333	0.27273	0.24242	0.31818	0.35294	0.24242	0.24242	0.18182	0.45455	0.39394	0.34848	0.31818	0.27143	0.42424	0.25758	0.33333	0.24242	0.24242	0.39394	0.34848	0.37879	0.16667	0.33803	0.34286	0.43939	0.33333	0.22727	0.27273	0.32836	0.18018	0.30303	0.25758	0.27273	0.21311	0.22727	0.2625	0.18182	0.28986	0.10606	0.34848	0.19178	0.25758	0.33333	0.30303	0.39394	0.39394	0.27273	0.22727	0.27273	0.16667	0.36364	1.0	0.29851	0.21212	0.22727	0.36364	0.30303	0.27273	0.27273	0.43939	0.14474	0.30303	0.24242	0.27273	0.31507	0.34848	0.22973	0.23188	0.33333	0.40909	0.31818	0.22727	0.25758	0.34286	0.30303	0.37879	0.31818	0.21212	0.10448	0.26316	0.17442	0.31818	0.25758	0.31169	0.26316	0.31343	0.22727	0.27273	0.27273	0.27273	0.27273	0.25758	0.32911	0.21212	0.27338	0.21212	0.15152	0.37879	0.33333	0.25758	0.30303	0.37879	0.34848	0.36364	0.18182	0.30303	0.30303	0.34848	0.30303	0.25758	0.33333	0.22059	0.34848	0.25758	0.10145	0.14286	0.24242	0.24242	0.42424	0.21818	0.15152	0.25758	0.37879	0.19697	0.32432	0.22727	0.31818	0.18182	0.28788	0.42424	0.31818	0.28788	0.30303	0.26271	0.24242	0.19697	0.19697	0.33803	0.34848	0.18182	0.27273	0.34848	0.21212	0.18182	0.37879	0.28788	0.22727	0.12121	0.30864	0.40909	0.33333	0.22727	0.30303
D01236	0.1791	0.20896	0.08955	0.13433	0.23881	0.04478	0.20896	0.19403	0.38806	0.22388	0.10448	0.38806	0.19403	0.16418	0.34328	0.26866	0.25373	0.32836	0.29851	0.31343	0.16418	0.34328	0.14925	0.31343	0.29915	0.20896	0.19403	0.16418	0.28358	0.10959	0.32836	0.1791	0.32836	0.31343	0.31343	0.25373	0.34328	0.26087	0.23881	0.13433	0.19403	0.32836	0.25373	0.22388	0.1791	0.30081	0.17857	0.29851	0.32836	0.28358	0.29851	0.32836	0.34328	0.26866	0.19403	0.1791	0.34328	0.28358	0.26866	0.19403	0.29851	0.28358	0.46269	0.38806	0.1194	0.1194	0.23881	0.22388	0.08955	0.1791	0.29851	0.32836	0.32836	0.28358	0.24706	0.1791	0.29851	0.1194	0.29851	0.26866	0.41791	0.35821	0.24286	0.25373	0.28358	0.35821	0.28358	0.22388	0.34328	0.29851	0.31343	0.08974	0.25352	0.28571	0.20896	0.21739	0.16418	0.29851	0.30597	0.12613	0.28358	0.26866	0.22388	0.2541	0.29851	0.2125	0.23881	0.28986	0.1194	0.32836	0.23288	0.26866	0.22388	0.25373	0.25373	0.26866	0.22388	0.25373	0.35821	0.14925	0.32836	0.29851	1.0	0.31343	0.20896	0.31343	0.40299	0.31343	0.28358	0.44776	0.07895	0.37313	0.23881	0.29851	0.41096	0.25373	0.22973	0.18841	0.41791	0.25373	0.29851	0.19403	0.31343	0.27143	0.34328	0.26866	0.26866	0.34328	0.1194	0.26316	0.16279	0.29851	0.34328	0.28571	0.23158	0.25373	0.1791	0.28358	0.25373	0.26866	0.23881	0.28358	0.31646	0.16418	0.29496	0.13433	0.14925	0.35821	0.28358	0.35821	0.26866	0.31343	0.25373	0.29851	0.23881	0.23881	0.28358	0.32836	0.25373	0.34328	0.22388	0.16176	0.28358	0.28358	0.05797	0.20779	0.22388	0.22388	0.29851	0.26364	0.08955	0.23881	0.32836	0.1791	0.33333	0.15	0.28358	0.1791	0.35821	0.34328	0.29851	0.31343	0.32836	0.15254	0.31343	0.10448	0.1791	0.3662	0.31343	0.20896	0.28358	0.32836	0.34328	0.16418	0.29851	0.34328	0.19403	0.1194	0.25926	0.28358	0.32836	0.29851	0.20896
D01242	0.18333	0.23333	0.1	0.16667	0.23333	0.12308	0.28333	0.25	0.26667	0.26667	0.1	0.31667	0.51667	0.2	0.31667	0.25	0.21667	0.31667	0.4	0.3	0.23333	0.36667	0.18333	0.33333	0.34188	0.2	0.16667	0.18333	0.28333	0.16438	0.33333	0.43333	0.26667	0.41667	0.31667	0.14516	0.31667	0.26087	0.26667	0.15	0.16667	0.43333	0.21667	0.28333	0.16667	0.28455	0.19048	0.26667	0.35	0.31667	0.53333	0.33333	0.31667	0.5	0.23333	0.2	0.3	0.3	0.31667	0.28333	0.7	0.31667	0.31667	0.28333	0.2	0.2	0.36667	0.23333	0.11667	0.18333	0.33333	0.3	0.28333	0.25	0.31765	0.2	0.25	0.13115	0.31667	0.28333	0.29032	0.28333	0.27143	0.35	0.35	0.28333	0.23333	0.15	0.25	0.26667	0.26667	0.14103	0.26761	0.3	0.2	0.21739	0.15	0.25	0.27612	0.17117	0.31667	0.23333	0.28333	0.2623	0.35	0.1875	0.2	0.31884	0.2	0.25	0.30137	0.21667	0.23333	0.33333	0.23333	0.33333	0.25	0.26667	0.45	0.15	0.25	0.21212	0.31343	1.0	0.26563	0.33333	0.25	0.45	0.26667	0.33333	0.13158	0.31667	0.21667	0.23333	0.27397	0.25	0.27027	0.2029	0.33333	0.26667	0.23333	0.28333	0.35	0.21429	0.18333	0.26667	0.3	0.36667	0.20896	0.22368	0.25581	0.26667	0.25	0.28571	0.25263	0.22388	0.15	0.26667	0.2381	0.26667	0.28333	0.21667	0.3038	0.2	0.26619	0.18333	0.13333	0.35	0.28333	0.36667	0.23333	0.26667	0.23333	0.31667	0.23333	0.23333	0.28333	0.23333	0.26667	0.3	0.25	0.22059	0.31667	0.46667	0.18841	0.23377	0.25	0.28333	0.23333	0.26364	0.15385	0.24615	0.40323	0.2	0.28829	0.16364	0.23333	0.18333	0.33333	0.3	0.26667	0.3	0.3	0.21186	0.39063	0.15	0.33333	0.33803	0.31667	0.2	0.25	0.33333	0.38333	0.14754	0.31667	0.33333	0.18333	0.1	0.30864	0.33333	0.3	0.25	0.28333
D01269	0.20313	0.15625	0.25	0.25	0.23438	0.23077	0.34375	0.34375	0.32813	0.1875	0.29688	0.20313	0.14063	0.28125	0.375	0.28125	0.25	0.35938	0.29688	0.26563	0.15625	0.32813	0.1875	0.32813	0.35897	0.29688	0.1875	0.21875	0.1875	0.41096	0.39063	0.15625	0.25	0.39063	0.26563	0.17188	0.3125	0.24638	0.23438	0.29688	0.1875	0.32813	0.29688	0.28125	0.1875	0.28455	0.29762	0.26563	0.32813	0.375	0.23438	0.3125	0.25	0.23438	0.17188	0.23438	0.26563	0.35938	0.34375	0.23438	0.32813	0.42188	0.23438	0.26563	0.15625	0.26563	0.15625	0.29688	0.125	0.28125	0.40625	0.34375	0.28125	0.3125	0.35294	0.15625	0.21875	0.34375	0.28125	0.35938	0.21875	0.26563	0.45714	0.25	0.26563	0.45313	0.51563	0.17188	0.26563	0.32813	0.39063	0.32051	0.29577	0.22857	0.29688	0.28986	0.32813	0.23438	0.26866	0.24324	0.5	0.17188	0.375	0.31967	0.29688	0.3875	0.29688	0.36232	0.23077	0.20313	0.34247	0.23438	0.14063	0.21875	0.21875	0.34375	0.28125	0.4375	0.375	0.17188	0.20313	0.22727	0.20896	0.26563	1.0	0.40625	0.26563	0.48438	0.53125	0.32813	0.34211	0.375	0.29688	0.23438	0.28767	0.23438	0.41892	0.36232	0.3125	0.1875	0.40625	0.21875	0.35938	0.25714	0.17188	0.29688	0.17188	0.3125	0.41791	0.27632	0.36047	0.21875	0.25	0.32468	0.38947	0.26866	0.3125	0.28125	0.28125	0.26563	0.25	0.28125	0.39241	0.35938	0.31655	0.28125	0.1875	0.54688	0.28125	0.32813	0.29688	0.28125	0.21875	0.29688	0.29688	0.26563	0.32813	0.25	0.28125	0.35938	0.20313	0.23529	0.26563	0.28125	0.23188	0.41558	0.32813	0.25	0.20313	0.32727	0.23077	0.30769	0.375	0.29688	0.32432	0.22727	0.29688	0.1875	0.35938	0.34375	0.4375	0.42188	0.28125	0.27966	0.26563	0.20313	0.21875	0.28169	0.28125	0.20313	0.26563	0.46875	0.26563	0.15625	0.1875	0.21875	0.20313	0.23438	0.28395	0.39063	0.34375	0.26563	0.23438
D01295	0.22222	0.22222	0.18333	0.29787	0.31111	0.2	0.3	0.33333	0.31111	0.28889	0.15789	0.33333	0.24138	0.16364	0.4	0.4	0.31111	0.51111	0.35556	0.38776	0.28889	0.42222	0.24444	0.53333	0.33333	0.29787	0.26667	0.2	0.25455	0.31507	0.44444	0.22222	0.33333	0.4	0.53333	0.25806	0.48889	0.36232	0.26667	0.17544	0.28889	0.42553	0.15217	0.25	0.26667	0.22764	0.16667	0.26667	0.4	0.4	0.31111	0.44444	0.31111	0.33333	0.08889	0.26667	0.33333	0.43478	0.42222	0.33333	0.52632	0.70175	0.4	0.38182	0.17778	0.22222	0.26667	0.33333	0.15556	0.2	0.5	0.51111	0.35556	0.33333	0.30588	0.28889	0.33333	0.2459	0.42553	0.38298	0.45161	0.44444	0.37143	0.31915	0.35556	0.51064	0.52542	0.24444	0.2	0.45833	0.26923	0.16667	0.35211	0.37143	0.38333	0.36232	0.31667	0.31111	0.23134	0.15315	0.36735	0.28889	0.46667	0.18852	0.35556	0.2625	0.22222	0.34783	0.15385	0.19608	0.24658	0.28889	0.28889	0.28889	0.4	0.42553	0.24444	0.5	0.42222	0.17778	0.31111	0.36364	0.31343	0.33333	0.40625	1.0	0.26087	0.48889	0.51852	0.37255	0.17105	0.53333	0.28889	0.37778	0.35616	0.31111	0.2973	0.30435	0.4	0.22222	0.5	0.15556	0.46667	0.35714	0.25926	0.48889	0.31111	0.37778	0.28358	0.22368	0.26744	0.32759	0.30189	0.2987	0.23158	0.32836	0.2931	0.25	0.31746	0.4	0.27273	0.33333	0.44304	0.2549	0.21583	0.2	0.15556	0.51111	0.33333	0.42222	0.33333	0.31915	0.33333	0.36538	0.28333	0.37778	0.35556	0.33333	0.26667	0.51111	0.35556	0.22059	0.4	0.26667	0.18841	0.27273	0.22222	0.2	0.33333	0.20909	0.2	0.53846	0.46774	0.33333	0.2973	0.18182	0.31111	0.22222	0.66667	0.44444	0.51786	0.64444	0.46667	0.19492	0.35938	0.08696	0.22222	0.46479	0.35294	0.31111	0.37778	0.52941	0.35556	0.16393	0.2449	0.32203	0.19298	0.22222	0.34568	0.44444	0.42222	0.28889	0.22222
D01297	0.28261	0.26087	0.18333	0.10638	0.34783	0.16923	0.22	0.20833	0.43478	0.28261	0.19298	0.36957	0.24138	0.21818	0.42	0.3913	0.3913	0.36957	0.36957	0.34694	0.23913	0.41304	0.26087	0.41304	0.31624	0.14894	0.19565	0.32609	0.36364	0.16438	0.32609	0.19565	0.43478	0.3913	0.36957	0.24194	0.45652	0.28986	0.26087	0.17544	0.17391	0.25532	0.30435	0.26923	0.17391	0.30894	0.22619	0.26087	0.41304	0.34783	0.3913	0.43478	0.6087	0.34783	0.17391	0.30435	0.6087	0.26087	0.36957	0.26087	0.22807	0.2807	0.30909	0.38182	0.21739	0.21739	0.26087	0.27083	0.15217	0.32609	0.35714	0.52174	0.43478	0.41304	0.27059	0.28261	0.36957	0.22951	0.21277	0.23404	0.32258	0.34783	0.27143	0.17021	0.34783	0.21277	0.23729	0.21739	0.28261	0.22917	0.25	0.17949	0.30986	0.37143	0.23333	0.30435	0.26667	0.3913	0.26866	0.15315	0.22449	0.26087	0.34783	0.22131	0.34783	0.2125	0.26087	0.42029	0.21538	0.27451	0.32877	0.3913	0.28261	0.30435	0.2	0.21277	0.32609	0.26667	0.43478	0.23913	0.45652	0.30303	0.40299	0.25	0.26563	0.26087	1.0	0.41304	0.31481	0.47059	0.17105	0.54348	0.34783	0.43478	0.46575	0.28261	0.28378	0.24638	0.28	0.23913	0.31034	0.19565	0.47826	0.35714	0.2963	0.32609	0.30435	0.67391	0.25373	0.32895	0.19767	0.36207	0.43396	0.42857	0.24211	0.31343	0.24138	0.28571	0.33333	0.3913	0.27273	0.34783	0.39241	0.23529	0.28777	0.19565	0.23913	0.21739	0.36957	0.45652	0.36957	0.25532	0.28261	0.26923	0.25	0.28261	0.28261	0.32609	0.34783	0.45652	0.23913	0.30882	0.30435	0.36957	0.17391	0.24675	0.36957	0.21739	0.25	0.22727	0.2	0.35385	0.33871	0.30435	0.26126	0.14091	0.41304	0.30435	0.5	0.34783	0.30357	0.43478	0.32609	0.15254	0.29688	0.13043	0.21739	0.32394	0.37255	0.30435	0.34783	0.23529	0.6087	0.21311	0.26531	0.30508	0.17544	0.19565	0.2963	0.23913	0.43478	0.34783	0.30435
D01324	0.22857	0.17143	0.16667	0.23404	0.31429	0.16923	0.32	0.35417	0.46512	0.37143	0.15789	0.36111	0.24138	0.2	0.54	0.37143	0.34286	0.46512	0.65714	0.34694	0.14286	0.63889	0.2	0.51429	0.25641	0.21277	0.21053	0.17143	0.25455	0.24658	0.60465	0.2	0.31429	0.71429	0.31429	0.22581	0.45714	0.30435	0.26829	0.17544	0.17073	0.40426	0.28261	0.26923	0.17073	0.23577	0.17857	0.21622	0.6	0.35	0.48571	0.51429	0.40541	0.48571	0.17778	0.22857	0.46154	0.26087	0.48571	0.28571	0.33333	0.42105	0.34545	0.45455	0.08571	0.25714	0.25714	0.3125	0.08571	0.25714	0.46429	0.54286	0.42857	0.31429	0.23529	0.14286	0.28571	0.2459	0.23404	0.29787	0.35484	0.27778	0.28571	0.23404	0.40476	0.38298	0.38983	0.18605	0.20455	0.39583	0.28846	0.15385	0.25352	0.27143	0.26667	0.26087	0.31667	0.37143	0.20896	0.13514	0.36735	0.2	0.5	0.17213	0.6	0.1625	0.33333	0.30435	0.16923	0.21569	0.27397	0.31429	0.14286	0.11111	0.24	0.3617	0.14286	0.4	0.74286	0.11429	0.28889	0.27273	0.31343	0.45	0.48438	0.48889	0.41304	1.0	0.48148	0.37255	0.15789	0.54286	0.31429	0.34286	0.31507	0.08571	0.27027	0.27536	0.34	0.15556	0.43103	0.21429	0.54286	0.32857	0.27778	0.26316	0.275	0.5	0.29851	0.18421	0.22093	0.32759	0.37736	0.25974	0.15789	0.26866	0.31034	0.30357	0.30159	0.37143	0.23636	0.31429	0.39241	0.19608	0.20863	0.14286	0.14286	0.44444	0.175	0.63889	0.31429	0.19149	0.15385	0.38462	0.28333	0.2	0.31707	0.23077	0.27027	0.51429	0.22857	0.19118	0.37838	0.64103	0.17391	0.25974	0.28205	0.27027	0.25	0.19091	0.18462	0.36923	0.43548	0.37143	0.23423	0.10909	0.28571	0.2	0.57143	0.35	0.44643	0.65714	0.28571	0.11017	0.28125	0.13043	0.22857	0.30986	0.29412	0.31429	0.4	0.41176	0.48571	0.18033	0.22449	0.32203	0.21053	0.22857	0.28395	0.28947	0.2381	0.40541	0.11429
D01332	0.22222	0.2037	0.21667	0.35185	0.27778	0.2	0.37037	0.31481	0.33333	0.27778	0.17544	0.27778	0.24138	0.14545	0.31481	0.35185	0.35185	0.40741	0.33333	0.27778	0.16667	0.42593	0.25926	0.37037	0.29915	0.27778	0.2963	0.25926	0.25455	0.35616	0.59259	0.18519	0.35185	0.46296	0.35185	0.17742	0.37037	0.33333	0.2963	0.21053	0.25926	0.44444	0.31481	0.31481	0.25926	0.30894	0.30952	0.2963	0.37037	0.38889	0.25926	0.42593	0.27778	0.25926	0.14815	0.33333	0.31481	0.37037	0.37037	0.25926	0.2807	0.4386	0.23636	0.23636	0.18519	0.24074	0.27778	0.2963	0.14815	0.2963	0.42857	0.37037	0.37037	0.37037	0.37647	0.16667	0.31481	0.31148	0.31481	0.40741	0.40323	0.31481	0.44286	0.27778	0.25926	0.62963	0.59322	0.24074	0.27778	0.42593	0.42593	0.24359	0.33803	0.34286	0.35	0.34783	0.3	0.31481	0.26866	0.1982	0.44444	0.2037	0.46296	0.2459	0.37037	0.3	0.24074	0.46377	0.18462	0.18519	0.31507	0.27778	0.24074	0.22222	0.22222	0.44444	0.33333	0.36667	0.44444	0.22222	0.2963	0.27273	0.28358	0.26667	0.53125	0.51852	0.31481	0.48148	1.0	0.40741	0.25	0.38889	0.2963	0.35185	0.34247	0.24074	0.45946	0.36232	0.31481	0.24074	0.34483	0.27778	0.33333	0.28571	0.16667	0.2963	0.25926	0.31481	0.32836	0.30263	0.31395	0.24138	0.25926	0.41558	0.31579	0.32836	0.31034	0.33929	0.39683	0.37037	0.29091	0.31481	0.48101	0.2963	0.30935	0.33333	0.2037	0.61111	0.31481	0.40741	0.37037	0.33333	0.24074	0.33333	0.28333	0.31481	0.27778	0.25926	0.38889	0.37037	0.27778	0.27941	0.35185	0.2963	0.23188	0.31169	0.27778	0.31481	0.24074	0.24545	0.2	0.44615	0.41935	0.25926	0.33333	0.18182	0.35185	0.25926	0.42593	0.42593	0.35714	0.51852	0.33333	0.19492	0.34375	0.2037	0.22222	0.26761	0.25926	0.31481	0.35185	0.35185	0.27778	0.27869	0.24074	0.27119	0.26316	0.27778	0.33333	0.38889	0.33333	0.37037	0.24074
D01346	0.2549	0.31373	0.13333	0.17647	0.33333	0.15385	0.37255	0.29412	0.54902	0.33333	0.14035	0.37255	0.27586	0.16364	0.47059	0.39216	0.37255	0.39216	0.39216	0.45098	0.23529	0.41176	0.21569	0.39216	0.32479	0.23529	0.33333	0.23529	0.4	0.28767	0.4902	0.23529	0.41176	0.43137	0.41176	0.25806	0.41176	0.43478	0.31373	0.14035	0.23529	0.31373	0.33333	0.36538	0.21569	0.34959	0.2381	0.35294	0.39216	0.39216	0.33333	0.35294	0.31373	0.35294	0.2549	0.29412	0.33333	0.41176	0.35294	0.27451	0.31579	0.45614	0.36364	0.30909	0.17647	0.23529	0.33333	0.29412	0.15686	0.2549	0.39286	0.37255	0.41176	0.37255	0.36471	0.23529	0.33333	0.32787	0.35294	0.35294	0.40323	0.41176	0.41429	0.29412	0.31373	0.39216	0.37288	0.21569	0.33333	0.45098	0.32692	0.19231	0.42254	0.42857	0.46667	0.42029	0.28333	0.35294	0.29104	0.1982	0.31373	0.31373	0.33333	0.2377	0.41176	0.275	0.29412	0.43478	0.16923	0.23529	0.30137	0.31373	0.35294	0.29412	0.29412	0.41176	0.35294	0.31667	0.37255	0.21569	0.41176	0.43939	0.44776	0.33333	0.32813	0.37255	0.47059	0.37255	0.40741	1.0	0.18421	0.37255	0.27451	0.35294	0.45205	0.37255	0.33784	0.30435	0.27451	0.33333	0.43103	0.2549	0.35294	0.31429	0.25926	0.35294	0.41176	0.37255	0.29851	0.30263	0.26744	0.34483	0.39623	0.48052	0.28421	0.41791	0.27586	0.33929	0.4127	0.39216	0.32727	0.33333	0.35443	0.27451	0.30935	0.27451	0.19608	0.41176	0.39216	0.43137	0.39216	0.5098	0.29412	0.40385	0.31667	0.41176	0.47059	0.41176	0.41176	0.39216	0.39216	0.26471	0.47059	0.31373	0.17391	0.32468	0.2549	0.33333	0.35294	0.24545	0.18462	0.41538	0.58065	0.23529	0.32432	0.19545	0.39216	0.19608	0.41176	0.54902	0.44643	0.41176	0.45098	0.21186	0.4375	0.19608	0.2549	0.3662	0.39216	0.29412	0.37255	0.37255	0.37255	0.21311	0.35294	0.28814	0.24561	0.17647	0.37037	0.41176	0.41176	0.31373	0.35294
