data	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172	
D00799	0.30757	0.35015	0.50237	0.31358	0.42304	0.53123	0.39227	0.48239	0.54317	0.42754	0.42890	0.48838	0.40095	0.44496	0.53420	0.47988	0.48239	0.48012	0.39240	0.39527	0.47359	0.46261	0.45353	0.38240	0.48809	0.46960	0.43298	0.41526	0.43783	0.49527	0.53952	0.47010	0.39366	0.46211	0.34640	0.51414	0.35813	0.45471	0.46226	0.44553	0.46610	0.47328	0.43783	0.50096	0.59778	0.37070	0.40098	0.37070	0.46618	0.47239	0.39868	0.39238	0.38070	0.38469	0.51179	0.40497	0.42554	0.37430	0.36241	0.36471	0.31586	0.36670	0.34642	0.40955	0.39327	0.42983	0.40497	0.41355	0.51185	0.38099	0.44612	0.44986	0.53152	0.45811	0.46109	0.40519	0.35689	0.47868	0.34856	0.42783	0.45176	0.48002	0.49636	0.47046	0.60244	0.42897	0.48391	0.45095	0.42983	0.54552	0.30314	0.46295	0.35399	0.43443	0.46303	0.37479	0.43724	0.45553	0.40757	0.40728	0.46589	0.40686	0.43724	0.33614	0.42468	0.39098	0.48268	0.46723	0.49067	0.44353	0.52324	0.47752	0.46011	0.48668	0.50809	0.24215	0.32379	0.36253	0.27210	0.35042	0.42163	0.44300	0.96272	0.51895	1.00000	0.53752	0.52953	0.53152	0.53123	0.58025	0.53013	0.35689	0.48638	0.40095	0.34755	0.38619	0.59155	0.39227	0.48068	0.48646	0.34615	0.30107	0.50267	0.42585	0.12908	0.61826	0.49867	0.40297	0.40752	0.37101	0.38117	0.41467	0.52524	0.44872	0.45871	0.29456	0.48900	0.38596	0.48668	0.53383	0.45211	0.46844	0.50895	0.23548	0.75400	0.39300	0.38011	0.38394	0.46804	0.37885	0.39589	0.39216	0.27775	0.28620	0.41454	0.46146	0.47181	0.36472	0.46146	0.36040	0.58323	0.41467	0.56927	0.48221	0.37495	0.60733	0.39898	0.40843	0.38925	0.35114	0.24472	0.38411	0.33987	0.39026	0.39919	0.48010	0.42608	0.50466	0.38700	0.38054	0.42925	0.43783	0.51042	0.49927	0.31007	0.49380	0.39127	0.30118	0.40497	0.41755	
D00809	0.37025	0.41332	0.60282	0.30549	0.29474	0.52847	0.37232	0.41492	0.51330	0.71440	0.46343	0.67329	0.45908	0.40054	0.54577	0.45294	0.47793	0.57987	0.46632	0.39492	0.35124	0.35957	0.49751	0.40447	0.38435	0.46485	0.36490	0.42521	0.61090	0.67651	0.60408	0.38353	0.32408	0.47467	0.37631	0.88876	0.33864	0.41234	0.36773	0.46097	0.54565	0.49149	0.52433	0.60922	0.61081	0.42262	0.44685	0.50919	0.58893	0.63086	0.37339	0.43527	0.36115	0.44382	0.53592	0.62628	0.52736	0.29003	0.51827	0.43518	0.33953	0.35164	0.36420	0.37328	0.34861	0.33909	0.51783	0.53083	0.53427	0.48149	0.54777	0.45557	0.63389	0.53342	0.38533	0.46159	0.32090	0.49966	0.34219	0.39715	0.40578	0.39138	0.46943	0.39152	0.59396	0.52780	0.41301	0.33958	0.57714	0.64439	0.26081	0.39885	0.28495	0.45489	0.37781	0.41447	0.34840	0.36718	0.37596	0.52759	0.53275	0.48287	0.44655	0.41354	0.52130	0.38854	0.61392	0.57502	0.59364	0.52246	0.45920	0.66629	0.55820	0.60922	0.49631	0.19855	0.24853	0.26495	0.18873	0.43518	0.34829	0.57126	0.46727	0.46844	0.48474	1.00000	0.87968	0.92599	0.57688	0.41644	0.45543	0.30919	0.48108	0.40492	0.27105	0.42607	0.83244	0.45557	0.58925	0.50262	0.36975	0.25055	0.54777	0.49556	0.09676	0.34085	0.56542	0.47152	0.41747	0.35645	0.36490	0.44240	0.43604	0.34272	0.41972	0.26200	0.45178	0.47755	0.63086	0.44303	0.61090	0.46735	0.39404	0.19913	0.38493	0.41332	0.31259	0.28796	0.42216	0.34980	0.29597	0.32264	0.22716	0.23388	0.35619	0.46727	0.57527	0.40092	0.41234	0.34345	0.50830	0.36771	0.66932	0.43589	0.36849	0.42358	0.44382	0.44729	0.48926	0.34455	0.20673	0.37573	0.27083	0.33154	0.45295	0.52684	0.36583	0.52321	0.49853	0.30035	0.46295	0.54597	0.42534	0.40783	0.27121	0.59364	0.51872	0.24541	0.45303	0.55853	
D00812	0.34643	0.37862	0.54715	0.26398	0.30503	0.53949	0.34301	0.45847	0.47861	0.78730	0.49289	0.64570	0.48220	0.43015	0.51292	0.38564	0.52148	0.59794	0.45846	0.39913	0.30503	0.31583	0.55011	0.43735	0.37738	0.40030	0.35526	0.37223	0.54652	0.60462	0.59494	0.42584	0.29573	0.48829	0.33409	0.86449	0.29821	0.35150	0.31587	0.43338	0.53624	0.51484	0.52176	0.51985	0.73113	0.35677	0.40896	0.50453	0.59040	0.60611	0.40533	0.37978	0.38532	0.43015	0.51918	0.70721	0.48728	0.26111	0.51487	0.37106	0.28684	0.30062	0.31491	0.31195	0.29718	0.36022	0.53437	0.52915	0.54489	0.49764	0.56067	0.42459	0.64638	0.47060	0.34583	0.41786	0.28075	0.49369	0.30509	0.35634	0.36123	0.33589	0.41191	0.33400	0.51400	0.57496	0.46990	0.32102	0.60648	0.62640	0.21923	0.36484	0.25299	0.44613	0.35780	0.42288	0.37634	0.41090	0.36884	0.47861	0.49826	0.43485	0.46562	0.34643	0.54294	0.39173	0.58684	0.52972	0.52278	0.47427	0.53624	0.59877	0.59877	0.51985	0.55740	0.17505	0.22002	0.24117	0.16049	0.46956	0.37069	0.53293	0.44764	0.47916	0.46432	0.86086	1.00000	0.94388	0.62640	0.38601	0.46562	0.25733	0.45273	0.35235	0.24419	0.37897	0.76246	0.42311	0.62026	0.47427	0.34849	0.22606	0.52989	0.47288	0.08430	0.30131	0.53626	0.40832	0.41283	0.31196	0.35011	0.38544	0.50036	0.32371	0.42103	0.23473	0.39817	0.44542	0.56924	0.43678	0.57101	0.47393	0.48220	0.17637	0.35782	0.33577	0.30493	0.25927	0.37430	0.30178	0.24211	0.30742	0.19805	0.20377	0.35006	0.40644	0.55153	0.34397	0.39271	0.29729	0.45376	0.31901	0.66101	0.40836	0.30884	0.37483	0.40552	0.42539	0.50108	0.30505	0.18294	0.35143	0.23888	0.29200	0.41959	0.46562	0.37149	0.50569	0.46161	0.25014	0.37508	0.49713	0.39133	0.41669	0.22286	0.60348	0.54000	0.22088	0.38456	0.53605	
D00816	0.36488	0.39801	0.56919	0.29251	0.28467	0.55609	0.34681	0.45542	0.49799	0.74344	0.49089	0.67190	0.48993	0.42200	0.51899	0.40626	0.51855	0.57010	0.45589	0.39202	0.32332	0.32039	0.51284	0.43441	0.38318	0.42008	0.35895	0.37785	0.58198	0.64288	0.62345	0.42287	0.28298	0.48507	0.35296	0.85014	0.30631	0.37015	0.33176	0.45958	0.55485	0.51181	0.53437	0.55633	0.68482	0.37488	0.41350	0.49391	0.57649	0.61591	0.40247	0.39678	0.35487	0.46961	0.52566	0.65791	0.50104	0.26537	0.52771	0.38869	0.28347	0.32061	0.31061	0.32061	0.31727	0.35440	0.50823	0.51771	0.57040	0.51105	0.57199	0.44190	0.65488	0.48491	0.36146	0.43517	0.29664	0.50723	0.30895	0.36059	0.37488	0.35290	0.41655	0.35163	0.52787	0.56199	0.46090	0.32566	0.59246	0.65260	0.23714	0.36984	0.26278	0.45343	0.35584	0.42819	0.37385	0.39151	0.37477	0.49799	0.51361	0.45386	0.45414	0.34108	0.55484	0.36107	0.58531	0.53770	0.55405	0.50120	0.53321	0.63108	0.59544	0.55633	0.54260	0.18093	0.22715	0.24365	0.16914	0.46011	0.36453	0.55986	0.45255	0.48588	0.46943	0.91188	0.94906	1.00000	0.61399	0.39048	0.43629	0.28493	0.45982	0.36008	0.25090	0.39761	0.76976	0.41960	0.60579	0.46152	0.35380	0.22861	0.52708	0.47855	0.08741	0.31343	0.54355	0.41683	0.40587	0.30019	0.35381	0.40799	0.49743	0.33100	0.41853	0.24308	0.40249	0.46337	0.60394	0.44198	0.60579	0.47319	0.45753	0.18848	0.36181	0.35516	0.29345	0.26726	0.38626	0.32079	0.25558	0.29964	0.20903	0.21513	0.36944	0.41135	0.55746	0.35834	0.41135	0.30883	0.47047	0.32494	0.66924	0.41241	0.33474	0.38876	0.41017	0.41811	0.51438	0.32069	0.19560	0.35750	0.24145	0.31305	0.43823	0.48985	0.35519	0.51240	0.48224	0.26552	0.39214	0.53437	0.41471	0.40671	0.23659	0.61171	0.50439	0.22840	0.41583	0.54818	
D00823	0.33102	0.41945	0.57732	0.29858	0.49899	0.49836	0.37761	0.52865	0.49805	0.52215	0.56229	0.57547	0.54525	0.47384	0.47651	0.38366	0.91892	0.61254	0.46507	0.41014	0.49177	0.47982	0.59114	0.47075	0.41580	0.38374	0.40554	0.40904	0.50704	0.52932	0.51906	0.47345	0.38945	0.51106	0.41786	0.56196	0.40825	0.42514	0.39617	0.45955	0.45855	0.52606	0.54565	0.52496	0.51635	0.41633	0.43794	0.49354	0.54525	0.49585	0.46385	0.49707	0.38081	0.45454	0.48104	0.56886	0.54835	0.35465	0.43414	0.38893	0.36152	0.41093	0.38353	0.46884	0.46613	0.51554	0.63636	0.53214	0.49540	0.48814	0.54725	0.46104	0.58556	0.48625	0.42483	0.40330	0.31422	0.48504	0.39556	0.40226	0.46539	0.40306	0.44257	0.42306	0.51986	0.56805	0.50985	0.44910	0.53484	0.71068	0.28272	0.44306	0.34213	0.44455	0.41183	0.48029	0.43636	0.49351	0.44953	0.50515	0.53460	0.41191	0.55246	0.36381	0.56225	0.40513	0.54846	0.48465	0.49165	0.53850	0.71897	0.57575	0.61436	0.52496	0.65566	0.19608	0.25603	0.27486	0.20422	0.42753	0.58155	0.57194	0.47317	0.50464	0.49087	0.59367	0.65996	0.64336	1.00000	0.52206	0.44524	0.31422	0.48585	0.45308	0.31670	0.45943	0.53157	0.37276	0.59396	0.39905	0.40589	0.28933	0.52716	0.55787	0.10694	0.31790	0.50245	0.45994	0.42212	0.38272	0.40040	0.38309	0.61556	0.45446	0.43636	0.28926	0.43277	0.47000	0.53445	0.50759	0.52635	0.54066	0.63217	0.19620	0.37856	0.36232	0.32026	0.29085	0.37305	0.34181	0.32006	0.36623	0.23853	0.24564	0.43374	0.42514	0.54918	0.41640	0.46634	0.38111	0.47052	0.34988	0.58827	0.48610	0.40617	0.39590	0.43524	0.44076	0.47154	0.38978	0.20366	0.37448	0.30637	0.34430	0.45884	0.51704	0.42960	0.48434	0.48985	0.29388	0.41835	0.54565	0.38000	0.45326	0.32159	0.63636	0.50204	0.26439	0.43374	0.49894	
D00831	0.35481	0.44911	0.50384	0.36218	0.40645	0.41365	0.39179	0.44597	0.52414	0.39787	0.41782	0.43871	0.40663	0.39787	0.52265	0.49383	0.53368	0.47260	0.41715	0.33197	0.44177	0.43457	0.42696	0.39586	0.48857	0.52246	0.39162	0.38709	0.43195	0.46981	0.46125	0.41014	0.36185	0.40313	0.34625	0.45500	0.32444	0.47760	0.47408	0.45123	0.41916	0.42191	0.40689	0.46227	0.53193	0.36054	0.39962	0.36054	0.43444	0.43098	0.43520	0.35492	0.37506	0.38534	0.46279	0.42819	0.39611	0.41005	0.39085	0.34275	0.32496	0.39462	0.35177	0.39462	0.40539	0.47505	0.41566	0.43571	0.41540	0.39462	0.40163	0.44087	0.43896	0.42468	0.44962	0.44717	0.36282	0.43019	0.39170	0.48140	0.43669	0.44892	0.47656	0.45787	0.48857	0.39637	0.46332	0.42652	0.42493	0.48882	0.39779	0.45072	0.37925	0.43520	0.48838	0.40164	0.48785	0.48513	0.39911	0.49286	0.43773	0.47585	0.43150	0.33022	0.40514	0.44097	0.47129	0.46753	0.47830	0.42442	0.49434	0.45149	0.45149	0.46227	0.54095	0.24865	0.32642	0.37294	0.33268	0.33296	0.41767	0.42717	0.59030	0.45299	0.59932	0.48181	0.46227	0.46402	0.57653	1.00000	0.51921	0.42136	0.43695	0.36905	0.32770	0.46528	0.48538	0.40966	0.43195	0.48707	0.36406	0.36538	0.45760	0.45273	0.16468	0.45312	0.43527	0.40137	0.37516	0.34835	0.39671	0.43670	0.50862	0.37885	0.48155	0.35173	0.48296	0.43722	0.46227	0.46611	0.43195	0.40880	0.49434	0.27402	0.50867	0.36126	0.41891	0.36595	0.42188	0.38185	0.38602	0.34379	0.33383	0.34419	0.44274	0.46500	0.49311	0.41171	0.44008	0.37312	0.57709	0.49934	0.44071	0.51092	0.40777	0.44297	0.39787	0.36877	0.40890	0.37995	0.28499	0.40379	0.37235	0.42428	0.38943	0.45649	0.40135	0.43952	0.46877	0.42593	0.42442	0.48207	0.50547	0.44832	0.40786	0.48460	0.37858	0.31503	0.40313	0.40163	
D00960	0.37370	0.42048	0.47373	0.32366	0.47335	0.42117	0.41550	0.43153	0.44194	0.47010	0.49190	0.46586	0.42903	0.50581	0.52893	0.46056	0.44938	0.48628	0.47983	0.42976	0.43214	0.42338	0.47997	0.49407	0.52233	0.50864	0.42699	0.44587	0.48296	0.44127	0.50295	0.42515	0.43653	0.45974	0.43226	0.53366	0.41757	0.41930	0.42043	0.51952	0.41127	0.50045	0.44725	0.44587	0.60757	0.47047	0.49055	0.41690	0.42903	0.49045	0.47871	0.44785	0.44725	0.45235	0.57160	0.45974	0.40516	0.40312	0.43338	0.40941	0.38406	0.44762	0.42227	0.44762	0.42726	0.47296	0.49545	0.55509	0.42367	0.48332	0.45761	0.41697	0.49295	0.47260	0.45923	0.41697	0.38531	0.49831	0.37470	0.38530	0.38565	0.43525	0.43698	0.43698	0.47364	0.43226	0.49686	0.51489	0.49082	0.44800	0.29086	0.45485	0.30689	0.43403	0.44796	0.43680	0.49140	0.53729	0.49229	0.40620	0.39306	0.39187	0.47345	0.42726	0.44475	0.42440	0.43199	0.49795	0.46872	0.44550	0.53616	0.47510	0.45724	0.44587	0.58472	0.20938	0.25738	0.30705	0.24130	0.40941	0.39119	0.39204	0.48789	0.43265	0.49908	0.48259	0.50831	0.47510	0.45688	0.47291	1.00000	0.35018	0.47233	0.44689	0.33440	0.41239	0.46974	0.40878	0.44725	0.50794	0.44420	0.27464	0.45688	0.40040	0.11858	0.37249	0.45188	0.45734	0.36926	0.40841	0.32349	0.45081	0.56548	0.43403	0.48242	0.25892	0.43401	0.35193	0.47260	0.47216	0.48296	0.47298	0.54513	0.21198	0.43563	0.32768	0.36632	0.28113	0.33955	0.41284	0.34713	0.33680	0.23895	0.24608	0.41338	0.45571	0.40925	0.35107	0.50162	0.35548	0.49958	0.42452	0.45974	0.45340	0.36348	0.39672	0.48805	0.39672	0.39655	0.37958	0.21479	0.35870	0.31410	0.36356	0.37802	0.48233	0.40055	0.42367	0.39978	0.35137	0.52580	0.42052	0.38072	0.47771	0.27969	0.41525	0.49618	0.27491	0.49555	0.50229	
D00963	0.39100	0.49026	0.43360	0.55196	0.43875	0.37530	0.40977	0.38209	0.37318	0.32543	0.44343	0.39871	0.38045	0.38397	0.41861	0.42098	0.37038	0.41861	0.36687	0.40434	0.44252	0.44161	0.39356	0.35867	0.41018	0.43597	0.38565	0.32707	0.41581	0.42189	0.35867	0.40714	0.43220	0.41230	0.39428	0.37881	0.36219	0.41747	0.40304	0.36948	0.36874	0.35704	0.38069	0.40902	0.33362	0.41933	0.47927	0.34908	0.36874	0.38561	0.34278	0.40806	0.42447	0.38397	0.36268	0.34205	0.35891	0.51278	0.34229	0.40271	0.30413	0.32239	0.32918	0.32239	0.30905	0.33901	0.37717	0.36079	0.37694	0.32239	0.38748	0.37130	0.35212	0.40902	0.46608	0.52939	0.41468	0.40247	0.42887	0.53012	0.38571	0.43148	0.43409	0.41067	0.43360	0.32403	0.42165	0.42820	0.35072	0.41042	0.49222	0.42165	0.36823	0.38373	0.33970	0.36990	0.34509	0.41861	0.40854	0.51367	0.38021	0.46543	0.41533	0.35588	0.36734	0.42328	0.39404	0.41394	0.42401	0.44390	0.45070	0.42237	0.41066	0.40902	0.42401	0.30895	0.31817	0.39672	0.43553	0.27392	0.33222	0.43758	0.38816	0.40624	0.38489	0.38045	0.33877	0.36383	0.37530	0.43154	0.40363	1.00000	0.35024	0.45070	0.34181	0.58144	0.38373	0.36203	0.40411	0.39707	0.42844	0.39342	0.44554	0.38840	0.20345	0.35021	0.45397	0.38724	0.38815	0.44882	0.37530	0.40854	0.44063	0.41885	0.39192	0.40408	0.41147	0.50138	0.43244	0.42426	0.39240	0.43499	0.43899	0.36357	0.36314	0.48443	0.49729	0.34643	0.35724	0.43336	0.46464	0.46224	0.38948	0.38651	0.36437	0.43499	0.45544	0.44367	0.37646	0.44129	0.36294	0.51398	0.37717	0.35660	0.45151	0.39115	0.46592	0.34011	0.34744	0.39124	0.37858	0.54740	0.43306	0.44845	0.37646	0.41533	0.35596	0.44718	0.53224	0.44790	0.52586	0.38069	0.46019	0.42516	0.43496	0.42401	0.29570	0.28048	0.50596	0.36407	
D00964	0.37473	0.37150	0.48299	0.31950	0.49252	0.49102	0.39836	0.50847	0.45010	0.51165	0.45413	0.48131	0.52553	0.48184	0.47898	0.40853	0.54751	0.46897	0.41270	0.41718	0.49349	0.49443	0.44641	0.40939	0.55599	0.42218	0.35778	0.54413	0.45645	0.49913	0.47877	0.50138	0.49394	0.43066	0.40963	0.51278	0.47475	0.38586	0.34516	0.45286	0.48550	0.45616	0.45645	0.46478	0.43643	0.42273	0.42510	0.48225	0.54537	0.48462	0.44198	0.47999	0.35726	0.43184	0.47303	0.48041	0.44936	0.27898	0.47074	0.41441	0.36640	0.39734	0.36918	0.37751	0.37473	0.40567	0.45060	0.48225	0.49770	0.51637	0.46796	0.44983	0.59571	0.48462	0.35160	0.38599	0.29833	0.39416	0.34841	0.44562	0.36121	0.37976	0.41842	0.37947	0.46667	0.46914	0.49084	0.41842	0.47470	0.52037	0.25754	0.51129	0.27856	0.42203	0.39986	0.49741	0.38549	0.42724	0.41038	0.38578	0.46569	0.39282	0.44783	0.37473	0.47351	0.43106	0.43950	0.45327	0.43066	0.45451	0.46624	0.45769	0.43785	0.46478	0.47995	0.19453	0.22423	0.27931	0.19557	0.43424	0.51319	0.44465	0.42706	0.49803	0.44291	0.48539	0.47429	0.47707	0.48166	0.37976	0.45681	0.28662	1.00000	0.40565	0.27240	0.35156	0.45173	0.36857	0.43661	0.52400	0.38570	0.25821	0.37555	0.52844	0.09463	0.28832	0.41206	0.44772	0.35379	0.45830	0.33460	0.39377	0.42912	0.54106	0.49242	0.22682	0.41634	0.35948	0.45445	0.42218	0.46596	0.43667	0.43621	0.19436	0.35273	0.38578	0.31388	0.27901	0.31548	0.33681	0.27727	0.35582	0.24232	0.24956	0.47560	0.40650	0.45949	0.46029	0.43337	0.33410	0.38861	0.34394	0.52985	0.41167	0.30389	0.35784	0.44217	0.42592	0.42947	0.32856	0.20175	0.38550	0.28936	0.34188	0.35846	0.59964	0.41571	0.38517	0.40780	0.27849	0.36540	0.47629	0.31707	0.44771	0.25904	0.50014	0.47114	0.26241	0.39109	0.46796	
D01071	0.47846	0.40622	0.43304	0.32970	0.57163	0.39336	0.37798	0.38335	0.31334	0.47071	0.42760	0.43196	0.53477	0.48710	0.43520	0.48333	0.48849	0.46848	0.42969	0.56242	0.51971	0.49351	0.45307	0.43592	0.42497	0.47218	0.31835	0.40357	0.52433	0.46550	0.38347	0.40394	0.64149	0.53971	0.65765	0.38025	0.51177	0.41932	0.42627	0.48038	0.45908	0.41487	0.58925	0.49025	0.37240	0.57411	0.55518	0.56848	0.48084	0.46849	0.40900	0.37885	0.48105	0.50887	0.41895	0.51220	0.59753	0.39123	0.49100	0.50010	0.42609	0.48149	0.47240	0.48149	0.47846	0.46893	0.49619	0.46591	0.38381	0.45985	0.48284	0.35957	0.47152	0.51189	0.45444	0.42333	0.44968	0.54294	0.37466	0.37335	0.40072	0.44780	0.37853	0.41756	0.45743	0.40883	0.40582	0.45644	0.44729	0.45137	0.28738	0.40582	0.28132	0.46176	0.37781	0.36975	0.41972	0.46921	0.44240	0.42576	0.41972	0.36381	0.50011	0.50010	0.61782	0.49663	0.51660	0.50917	0.43150	0.50262	0.55641	0.45809	0.46076	0.49025	0.47455	0.18989	0.23413	0.24810	0.26525	0.34861	0.45638	0.45308	0.35740	0.40261	0.36679	0.40492	0.37116	0.37419	0.44888	0.30368	0.41972	0.37944	0.38840	1.00000	0.30864	0.39860	0.39379	0.35602	0.49193	0.46295	0.45902	0.27912	0.47057	0.39236	0.12537	0.34085	0.43460	0.44826	0.27680	0.59450	0.33900	0.36771	0.49894	0.58758	0.41972	0.26200	0.37916	0.38327	0.49025	0.46485	0.52433	0.41116	0.51313	0.19399	0.32967	0.35435	0.38401	0.22848	0.28878	0.51784	0.38524	0.33074	0.23009	0.23691	0.38483	0.39860	0.40918	0.39257	0.39860	0.30944	0.34822	0.44240	0.45291	0.30925	0.39046	0.40515	0.55215	0.35654	0.46288	0.43091	0.20136	0.40119	0.31048	0.32710	0.37121	0.50899	0.30631	0.44019	0.45294	0.40237	0.53243	0.56761	0.31623	0.49317	0.34126	0.48543	0.45379	0.24446	0.53959	0.53689	
D01108	0.30841	0.33824	0.31596	0.31605	0.34449	0.30200	0.33328	0.31290	0.26683	0.27833	0.32396	0.28320	0.29148	0.40988	0.28708	0.35853	0.29411	0.27853	0.31591	0.29224	0.33488	0.33079	0.28458	0.35049	0.38088	0.32994	0.26434	0.29975	0.31065	0.29973	0.31290	0.29674	0.28068	0.32380	0.35126	0.27005	0.39372	0.38825	0.34720	0.33969	0.29148	0.32906	0.29186	0.31854	0.32906	0.35389	0.37493	0.27871	0.31027	0.31854	0.42829	0.25089	0.42342	0.34416	0.30878	0.30501	0.33208	0.29939	0.28660	0.32720	0.28173	0.31104	0.30315	0.32983	0.32720	0.33772	0.34260	0.29750	0.30463	0.31104	0.26518	0.26757	0.26479	0.31854	0.31376	0.31859	0.30669	0.32682	0.30742	0.32320	0.30305	0.35688	0.29785	0.36930	0.33219	0.35126	0.30481	0.33681	0.31893	0.30210	0.24777	0.36082	0.25845	0.39071	0.33281	0.38145	0.32673	0.39756	0.32259	0.31029	0.36234	0.34682	0.32664	0.27082	0.28923	0.36178	0.29449	0.30764	0.32380	0.29937	0.32906	0.32117	0.32117	0.31854	0.36139	0.18446	0.19122	0.22187	0.21288	0.28961	0.30802	0.29937	0.32700	0.28583	0.31029	0.29148	0.28096	0.28359	0.32079	0.27595	0.32664	0.28328	0.28057	0.32906	1.00000	0.33391	0.29674	0.24815	0.29186	0.34640	0.30706	0.26331	0.33958	0.27788	0.12383	0.27684	0.37191	0.38700	0.26414	0.28850	0.29494	0.42225	0.36928	0.33432	0.37132	0.24969	0.29184	0.31603	0.31854	0.33057	0.32945	0.34074	0.36665	0.21345	0.30491	0.32457	0.34459	0.27709	0.24735	0.33281	0.30420	0.36447	0.23474	0.23561	0.35253	0.28521	0.28938	0.30599	0.36820	0.29913	0.25940	0.45546	0.26742	0.24125	0.32267	0.28659	0.37230	0.26392	0.27608	0.30224	0.22706	0.32036	0.25123	0.31255	0.34074	0.30878	0.23476	0.36101	0.28255	0.30927	0.37454	0.29186	0.25959	0.33461	0.31613	0.28622	0.24940	0.20547	0.36139	0.30276	
D01111	0.39903	0.59134	0.45590	0.49169	0.45505	0.39434	0.42570	0.37484	0.41940	0.41825	0.44012	0.48365	0.45533	0.39078	0.56884	0.50287	0.49845	0.50700	0.44629	0.40095	0.38896	0.39528	0.49817	0.40922	0.47955	0.45185	0.45067	0.37897	0.49681	0.49711	0.40231	0.39050	0.43362	0.47895	0.41661	0.48087	0.35150	0.45072	0.41798	0.38061	0.51026	0.42786	0.49323	0.48884	0.44850	0.46989	0.53004	0.44600	0.45540	0.45454	0.42487	0.52033	0.46934	0.41825	0.41392	0.46522	0.48500	0.56128	0.42430	0.43666	0.33833	0.38722	0.36772	0.38722	0.37156	0.39298	0.49959	0.41853	0.38253	0.40095	0.53225	0.43339	0.44956	0.51273	0.46254	0.56734	0.41798	0.45369	0.52386	0.45416	0.37848	0.42010	0.43426	0.44086	0.46964	0.40287	0.42823	0.41482	0.43419	0.51795	0.39564	0.46958	0.38110	0.41797	0.40759	0.52551	0.43448	0.45889	0.44025	0.59810	0.46878	0.39386	0.48251	0.35783	0.48115	0.48939	0.52620	0.47404	0.49268	0.48856	0.48279	0.55943	0.43583	0.48884	0.49268	0.27122	0.30676	0.38136	0.36749	0.33036	0.35755	0.54350	0.38227	0.38253	0.39216	0.48279	0.44764	0.46329	0.50422	0.45166	0.44822	0.55853	0.39933	0.45533	0.37570	1.00000	0.48664	0.45316	0.55175	0.44751	0.40866	0.42404	0.60035	0.49220	0.17143	0.40184	0.55531	0.42209	0.38319	0.42566	0.36277	0.43334	0.46415	0.43170	0.52372	0.36536	0.44321	0.55419	0.51631	0.36247	0.49681	0.42332	0.46223	0.28283	0.44446	0.41933	0.44822	0.38491	0.36199	0.39378	0.42325	0.40088	0.32332	0.33025	0.37813	0.40951	0.62562	0.55695	0.36148	0.45995	0.50570	0.64515	0.46522	0.44539	0.54244	0.45672	0.52070	0.43399	0.45781	0.41746	0.29421	0.45912	0.39903	0.41077	0.51263	0.48251	0.47284	0.56798	0.59916	0.54177	0.53667	0.47625	0.41837	0.41172	0.43522	0.52015	0.43831	0.29311	0.52015	0.47731	
